FechaPublicacion,Fecha,CodigoEmbalse,RegionHidrologica,CapacidadUtilMasa,VolumenUtilDiarioMasa,VolumenTotalMasa,VertimientosMasa
2023-09-24,2022-01-23,MUNA,Centro,12330000,4413000,4493000,0
2023-09-24,2022-01-23,SOGAMOSO,Centro,2694230000,2037000000,2601630000,0
2023-09-24,2022-01-23,URRA1,Caribe,1237910000,1013780000,1369990000,0
2023-09-24,2022-01-23,ELQUIMBO,Centro,2295040000,1074027000,1538847000,0
2023-09-24,2022-01-23,BETANIA,Centro,736350000,636860000,1092360000,0
2023-09-24,2022-01-23,PLAYAS,Antioquia,49160000,47515000,67445000,0
2023-09-24,2022-01-23,MIRAFLOR,Antioquia,97830000,91248000,96568000,0
2023-09-24,2022-01-23,PORCE3,Antioquia,131300000,57248000,86718000,0
2023-09-24,2022-01-23,PORCE2,Antioquia,85880000,23200000,61990000,0
2023-09-24,2022-01-23,CALIMA1,Valle,424660000,358230000,463750000,0
2023-09-24,2022-01-23,ESMERALD,Oriente,582920000,415136000,435846000,0
2023-09-24,2022-01-23,SALVAJIN,Valle,714740000,276920000,370560000,0
2023-09-24,2022-01-23,MIEL1,Caldas,427530000,394930000,441210000,0
2023-09-24,2022-01-23,AGREGADO_BOGOTA,Centro,825890000,447901000,447901000,0
2023-09-24,2022-01-23,PENOL,Antioquia,1044020000,965667000,1043497000,0
2023-09-24,2022-01-23,GUAVIO,Oriente,756830000,555204000,570904000,0
2023-09-24,2022-01-23,RIOGRAN2,Antioquia,138780000,117240000,165170000,0
2023-09-24,2022-01-23,TRONERAS,Antioquia,19200000,7026000,15476000,0
2023-09-24,2022-01-23,SANLOREN,Antioquia,161510000,125660000,142520000,0
2023-09-24,2022-01-23,PRADO,Centro,427220000,379140000,709930000,0
2023-09-24,2022-01-23,AGREGADO_SIN,Colombia,13154220000,9178810000,11908010000,0
2023-09-24,2022-01-23,PUNCHINA,Antioquia,43920000,20210000,34130000,0
2023-09-24,2022-01-23,CHUZA,Oriente,215190000,118725000,128825000,0
2023-09-24,2022-01-23,ALTOANCH,Valle,31780000,11530000,18250000,0
2023-12-19,2019-07-24,MIEL1,Caldas,441380000,316150000,366070000,0
2023-12-19,2019-07-24,PUNCHINA,Antioquia,48390000,28350000,36550000,0
2023-12-19,2019-07-24,MUNA,Centro,12640000,12640000,12690000,0
2023-12-19,2019-07-24,URRA1,Caribe,1237910000,977560000,1333770000,0
2023-12-19,2019-07-24,MIRAFLOR,Antioquia,96580000,59822000,65462000,0
2023-12-19,2019-07-24,PLAYAS,Antioquia,49160000,32912000,52842000,0
2023-12-19,2019-07-24,CALIMA1,Valle,424660000,328430000,433950000,0
2023-12-19,2019-07-24,AGREGADO_BOGOTA,Centro,825890000,377946000,377946000,0
2023-12-19,2019-07-24,RIOGRAN2,Antioquia,137060000,97352000,146162000,0
2023-12-19,2019-07-24,SOGAMOSO,Centro,2756310000,2305500000,2887090000,0
2023-12-19,2019-07-24,SALVAJIN,Valle,714740000,636300000,729940000,0
2023-12-19,2019-07-24,PRADO,Centro,420660000,462080000,792100000,0
2023-12-19,2019-07-24,PENOL,Antioquia,1044020000,886870000,964700000,0
2023-12-19,2019-07-24,ELQUIMBO,Centro,2360260000,2225670000,2671110000,0
2023-12-19,2019-07-24,GUAVIO,Oriente,764340000,745146000,762856000,15558480
2023-12-19,2019-07-24,PORCE3,Antioquia,130870000,54405000,84175000,0
2023-12-19,2019-07-24,PORCE2,Antioquia,88820000,60616000,100816000,0
2023-12-19,2019-07-24,ALTOANCH,Valle,31780000,5810000,12530000,0
2023-12-19,2019-07-24,AGREGADO_SIN,Colombia,13327990000,10934149000,13654659000,0
2023-12-19,2019-07-24,SANLOREN,Antioquia,161860000,120290000,137490000,0
2023-12-19,2019-07-24,CHUZA,Oriente,215190000,172231000,182331000,0
2023-12-19,2019-07-24,BETANIA,Centro,755980000,643600000,1087670000,0
2023-12-19,2019-07-24,TRONERAS,Antioquia,21900000,18761000,27401000,0
2023-12-19,2019-07-24,ESMERALD,Oriente,587590000,365708000,389008000,0
2024-11-11,2024-11-10,SANLOREN,Antioquia,161510000,158180000,175040000,0
2024-11-11,2024-11-10,ITUANGO,Antioquia,132000000,59762000,1358762000,22361270
2024-11-11,2024-11-10,MIEL1,Caldas,427530000,310460000,356740000,0
2024-11-11,2024-11-10,PORCE3,Antioquia,131830000,96317000,125767000,0
2024-11-11,2024-11-10,PUNCHINA,Antioquia,43920000,36860000,50780000,0
2024-11-11,2024-11-10,BETANIA,Centro,736350000,397760000,853260000,0
2024-11-11,2024-11-10,URRA1,Caribe,1213370000,1022430000,1376440000,0
2024-11-11,2024-11-10,AGREGADO_SIN,Colombia,13373390000,8227263000,12476423000,22373625
2024-11-11,2024-11-10,CALIMA1,Valle,424940000,140230000,244590000,0
2024-11-11,2024-11-10,ESMERALD,Oriente,582920000,504492000,525202000,0
2024-11-11,2024-11-10,SOGAMOSO,Centro,2694230000,2209740000,2774370000,0
2024-11-11,2024-11-10,RIOGRAN2,Antioquia,138780000,118701000,166631000,0
2024-11-11,2024-11-10,SALVAJIN,Valle,715770000,111210000,202660000,0
2024-11-11,2024-11-10,PENOL,Antioquia,1042180000,638980000,716820000,0
2024-11-11,2024-11-10,CHUZA,Oriente,218110000,81957000,92277000,0
2024-11-11,2024-11-10,TRONERAS,Antioquia,19200000,19790000,28240000,12355
2024-11-11,2024-11-10,MUNA,Centro,12330000,9695000,9775000,0
2024-11-11,2024-11-10,AGREGADO_BOGOTA,Centro,896490000,468777000,468777000,0
2024-11-11,2024-11-10,ELQUIMBO,Centro,2295040000,1149967000,1614787000,0
2024-11-11,2024-11-10,PORCE2,Antioquia,85880000,75589000,114379000,0
2024-11-11,2024-11-10,GUAVIO,Oriente,529770000,416916000,659676000,0
2024-11-11,2024-11-10,PRADO,Centro,654040000,155210000,486000000,0
2024-11-11,2024-11-10,MIRAFLOR,Antioquia,137120000,0,5320000,0
2024-11-11,2024-11-10,ALTOANCH,Valle,32060000,14420000,20740000,0
2024-11-11,2024-11-10,PLAYAS,Antioquia,48020000,29820000,49390000,0
2026-04-30,2025-10-08,AGREGADO,Centro,896490000,571430000,571430000,0
2026-04-30,2025-10-08,PORCE2,Antioquia,85880000,61070000,99860000,0
2026-04-30,2025-10-08,PORCE3,Antioquia,131830000,69730000,99180000,0
2026-04-30,2025-10-08,CALIMA1,Valle,424940000,370500000,474860000,0
2026-04-30,2025-10-08,ELQUIMBO,Centro,2295040000,2085020000,2549840000,0
2026-04-30,2025-10-08,SOGAMOSO,Centro,2650650000,2539290000,3103920000,0
2026-04-30,2025-10-08,ALTOANCH,Valle,32060000,6010000,12330000,0
2026-04-30,2025-10-08,PRADO,Centro,653070000,128260000,456080000,0
2026-04-30,2025-10-08,PUNCHINA,Antioquia,43960000,26520000,40500000,0
2026-04-30,2025-10-08,SALVAJIN,Valle,715770000,126210000,217660000,0
2026-04-30,2025-10-08,SANLOREN,Antioquia,161510000,144620000,161480000,0
2026-04-30,2025-10-08,MUNA,Centro,12330000,11070000,11150000,0
2026-04-30,2025-10-08,CHUZA,Oriente,218110000,178020000,188340000,0
2026-04-30,2025-10-08,TRONERAS,Antioquia,19200000,16160000,24610000,1158020
2026-04-30,2025-10-08,PLAYAS,Antioquia,48020000,55000000,74570000,8393240
2026-04-30,2025-10-08,RIOGRAN2,Antioquia,137620000,119510000,167150000,0
2026-04-30,2025-10-08,GUAVIO,Oriente,529770000,477110000,719870000,0
2026-04-30,2025-10-08,PENOL,Antioquia,1042180000,996760000,1074600000,0
2026-04-30,2025-10-08,MIEL1,Caldas,441790000,314980000,362990000,0
2026-04-30,2025-10-08,BETANIA,Centro,723600000,544450000,992640000,0
2026-04-30,2025-10-08,URRA1,Caribe,1213370000,1062280000,1416290000,0
2026-04-30,2025-10-08,ESMERALD,Oriente,582920000,549290000,570000000,0
2026-04-30,2025-10-08,ITUANGO,Antioquia,132000000,123740000,1422740000,0
2026-04-30,2025-10-08,MIRAFLOR,Antioquia,137120000,86250000,91570000,0
2025-08-05,2025-05-28,ALTOANCH,Valle,32060000,6240000,12560000,0
2025-08-05,2025-05-28,ITUANGO,Antioquia,132000000,113190000,1412190000,70063570
2025-08-05,2025-05-28,MIEL1,Caldas,427530000,400430000,446710000,0
2025-08-05,2025-05-28,PORCE3,Antioquia,131830000,67620000,97070000,0
2025-08-05,2025-05-28,PUNCHINA,Antioquia,43960000,34980000,48960000,0
2025-08-05,2025-05-28,BETANIA,Centro,736350000,652613000,1108113000,0
2025-08-05,2025-05-28,URRA1,Caribe,1213370000,1001370000,1355380000,0
2025-08-05,2025-05-28,SANLOREN,Antioquia,161510000,138940000,155800000,0
2025-08-05,2025-05-28,CALIMA1,Valle,424940000,311540000,415900000,0
2025-08-05,2025-05-28,SALVAJIN,Valle,715770000,554590000,646040000,0
2025-08-05,2025-05-28,RIOGRAN2,Antioquia,137620000,138680000,186320000,271210
2025-08-05,2025-05-28,PENOL,Antioquia,1042180000,860550000,938390000,0
2025-08-05,2025-05-28,ELQUIMBO,Centro,2295040000,2050163000,2514983000,0
2025-08-05,2025-05-28,GUAVIO,Oriente,529770000,442823000,685583000,0
2025-08-05,2025-05-28,PLAYAS,Antioquia,48020000,53480000,73050000,2850160
2025-08-05,2025-05-28,MIRAFLOR,Antioquia,137120000,9070000,14390000,0
2025-08-05,2025-05-28,AGREGADO_SIN,Colombia,13372270000,11013112000,15262042100,88521020
2025-08-05,2025-05-28,CHUZA,Oriente,218110000,122809000,133129000,0
2025-08-05,2025-05-28,AGREGADO,Centro,896490000,452118000,452118100,0
2025-08-05,2025-05-28,ESMERALD,Oriente,582920000,398316000,419026000,0
2025-08-05,2025-05-28,SOGAMOSO,Centro,2694230000,2650860000,3215490000,3824320
2025-08-05,2025-05-28,TRONERAS,Antioquia,19200000,21610000,30060000,3018640
2025-08-05,2025-05-28,PRADO,Centro,654040000,465240000,796030000,0
2025-08-05,2025-05-28,MUNA,Centro,12330000,11770000,11850000,0
2025-08-05,2025-05-28,PORCE2,Antioquia,85880000,54110000,92900000,8493120
2023-12-19,2019-08-09,MIEL1,Caldas,441380000,314060000,363980000,0
2023-12-19,2019-08-09,PLAYAS,Antioquia,49160000,29558000,49488000,0
2023-12-19,2019-08-09,GUAVIO,Oriente,764340000,749348000,767058000,4066260
2023-12-19,2019-08-09,CHUZA,Oriente,215190000,198004000,208104000,0
2023-12-19,2019-08-09,PORCE2,Antioquia,88820000,43674000,83874000,0
2023-12-19,2019-08-09,URRA1,Caribe,1237910000,980640000,1336850000,0
2023-12-19,2019-08-09,TRONERAS,Antioquia,21900000,12274000,20914000,0
2023-12-19,2019-08-09,PUNCHINA,Antioquia,48390000,18190000,26390000,0
2023-12-19,2019-08-09,MUNA,Centro,12640000,5830000,5880000,0
2023-12-19,2019-08-09,MIRAFLOR,Antioquia,96580000,62394000,68034000,0
2023-12-19,2019-08-09,AGREGADO_BOGOTA,Centro,825890000,390971000,390971000,0
2023-12-19,2019-08-09,SOGAMOSO,Centro,2756310000,2209460000,2791050000,0
2023-12-19,2019-08-09,AGREGADO_SIN,Colombia,13327990000,10861645000,13582155000,0
2023-12-19,2019-08-09,ALTOANCH,Valle,31780000,10780000,17500000,0
2023-12-19,2019-08-09,PRADO,Centro,420660000,386620000,716640000,0
2023-12-19,2019-08-09,BETANIA,Centro,755980000,666890000,1110960000,0
2023-12-19,2019-08-09,PENOL,Antioquia,1044020000,832624000,910454000,0
2023-12-19,2019-08-09,ESMERALD,Oriente,587590000,428694000,451994000,0
2023-12-19,2019-08-09,RIOGRAN2,Antioquia,137060000,90994000,139804000,0
2023-12-19,2019-08-09,SALVAJIN,Valle,714740000,560860000,654500000,0
2023-12-19,2019-08-09,CALIMA1,Valle,424660000,337130000,442650000,0
2023-12-19,2019-08-09,ELQUIMBO,Centro,2360260000,2325110000,2770550000,0
2023-12-19,2019-08-09,SANLOREN,Antioquia,161860000,118520000,135720000,0
2023-12-19,2019-08-09,PORCE3,Antioquia,130870000,89020000,118790000,0
2024-12-03,2024-12-02,ITUANGO,Antioquia,132000000,67343000,1366343000,13432867
2024-12-03,2024-12-02,PORCE3,Antioquia,131830000,65424000,94874000,0
2024-12-03,2024-12-02,BETANIA,Centro,736350000,577292000,1032792000,0
2024-12-03,2024-12-02,URRA1,Caribe,1213370000,1106370000,1460380000,0
2024-12-03,2024-12-02,SANLOREN,Antioquia,161510000,142900000,159760000,0
2024-12-03,2024-12-02,CALIMA1,Valle,424940000,154280000,258640000,0
2024-12-03,2024-12-02,SALVAJIN,Valle,715770000,175030000,266480000,0
2024-12-03,2024-12-02,MUNA,Centro,12330000,9490000,9570000,0
2024-12-03,2024-12-02,PORCE2,Antioquia,85880000,71694000,110484000,0
2024-12-03,2024-12-02,PRADO,Centro,654040000,335490000,666280000,0
2024-12-03,2024-12-02,ALTOANCH,Valle,32060000,3960000,10280000,0
2024-12-03,2024-12-02,PUNCHINA,Antioquia,43920000,9850000,23770000,0
2024-12-03,2024-12-02,ESMERALD,Oriente,582920000,559808000,580518000,0
2024-12-03,2024-12-02,SOGAMOSO,Centro,2694230000,2603910000,3168540000,0
2024-12-03,2024-12-02,RIOGRAN2,Antioquia,138780000,133550000,181480000,0
2024-12-03,2024-12-02,TRONERAS,Antioquia,19200000,8045000,16495000,0
2024-12-03,2024-12-02,AGREGADO_BOGOTA,Centro,896490000,500819000,500819000,0
2024-12-03,2024-12-02,ELQUIMBO,Centro,2295040000,1265089000,1729909000,0
2024-12-03,2024-12-02,GUAVIO,Oriente,529770000,470441000,713201000,0
2024-12-03,2024-12-02,PLAYAS,Antioquia,48020000,36830000,56400000,0
2024-12-03,2024-12-02,MIRAFLOR,Antioquia,137120000,0,5320000,0
2024-12-03,2024-12-02,MIEL1,Caldas,427530000,368270000,414550000,0
2024-12-03,2024-12-02,AGREGADO_SIN,Colombia,13373390000,9499084000,13748244000,13432867
2024-12-03,2024-12-02,CHUZA,Oriente,218110000,88123000,98443000,0
2024-12-03,2024-12-02,PENOL,Antioquia,1042180000,745076000,822916000,0
2024-10-20,2024-10-19,ALTOANCH,Valle,32060000,19820000,26140000,0
2024-10-20,2024-10-19,SANLOREN,Antioquia,161510000,146380000,163240000,0
2024-10-20,2024-10-19,MUNA,Centro,12330000,9969000,10049000,0
2024-10-20,2024-10-19,ELQUIMBO,Centro,2295040000,1174119000,1638939000,0
2024-10-20,2024-10-19,PRADO,Centro,654040000,62610000,393400000,0
2024-10-20,2024-10-19,ITUANGO,Antioquia,522000000,67590000,1366590000,53008
2024-10-20,2024-10-19,BETANIA,Centro,736350000,468887000,924387000,0
2024-10-20,2024-10-19,MIEL1,Caldas,427530000,289950000,336230000,0
2024-10-20,2024-10-19,AGREGADO_SIN,Colombia,13763390000,7401517000,11650677000,53008
2024-10-20,2024-10-19,PORCE3,Antioquia,131830000,96662000,126112000,0
2024-10-20,2024-10-19,CALIMA1,Valle,424940000,162900000,267260000,0
2024-10-20,2024-10-19,PUNCHINA,Antioquia,43920000,35380000,49300000,0
2024-10-20,2024-10-19,CHUZA,Oriente,218110000,73325000,83645000,0
2024-10-20,2024-10-19,GUAVIO,Oriente,529770000,340203000,582963000,0
2024-10-20,2024-10-19,URRA1,Caribe,1213370000,1042620000,1396630000,0
2024-10-20,2024-10-19,SALVAJIN,Valle,715770000,110040000,201490000,0
2024-10-20,2024-10-19,ESMERALD,Oriente,582920000,446541000,467251000,0
2024-10-20,2024-10-19,SOGAMOSO,Centro,2694230000,1649840000,2214470000,0
2024-10-20,2024-10-19,RIOGRAN2,Antioquia,138780000,84166000,132096000,0
2024-10-20,2024-10-19,PENOL,Antioquia,1042180000,560900000,638740000,0
2024-10-20,2024-10-19,TRONERAS,Antioquia,19200000,8460000,16910000,0
2024-10-20,2024-10-19,AGREGADO_BOGOTA,Centro,896490000,468475000,468475000,0
2024-10-20,2024-10-19,PORCE2,Antioquia,85880000,56630000,95420000,0
2024-10-20,2024-10-19,PLAYAS,Antioquia,48020000,26050000,45620000,0
2024-10-20,2024-10-19,MIRAFLOR,Antioquia,137120000,0,5320000,0
2023-12-19,2019-08-17,SALVAJIN,Valle,714740000,531210000,624850000,0
2023-12-19,2019-08-17,SOGAMOSO,Centro,2756310000,2163170000,2744760000,0
2023-12-19,2019-08-17,AGREGADO_SIN,Colombia,13327990000,10891011000,13611521000,0
2023-12-19,2019-08-17,RIOGRAN2,Antioquia,137060000,77586000,126396000,0
2023-12-19,2019-08-17,ELQUIMBO,Centro,2360260000,2345540000,2790980000,0
2023-12-19,2019-08-17,PORCE2,Antioquia,88820000,59629000,99829000,0
2023-12-19,2019-08-17,ALTOANCH,Valle,31780000,7920000,14640000,0
2023-12-19,2019-08-17,MIEL1,Caldas,441380000,308240000,358160000,0
2023-12-19,2019-08-17,PUNCHINA,Antioquia,48390000,18790000,26990000,0
2023-12-19,2019-08-17,PENOL,Antioquia,1044020000,813963000,891793000,0
2023-12-19,2019-08-17,TRONERAS,Antioquia,21900000,12485000,21125000,0
2023-12-19,2019-08-17,AGREGADO_BOGOTA,Centro,825890000,383267000,383267000,0
2023-12-19,2019-08-17,ESMERALD,Oriente,587590000,521236000,544536000,0
2023-12-19,2019-08-17,PLAYAS,Antioquia,49160000,43214000,63144000,0
2023-12-19,2019-08-17,BETANIA,Centro,755980000,732310000,1176380000,0
2023-12-19,2019-08-17,MUNA,Centro,12640000,12160000,12210000,0
2023-12-19,2019-08-17,CALIMA1,Valle,424660000,333250000,438770000,0
2023-12-19,2019-08-17,PORCE3,Antioquia,130870000,69727000,99497000,0
2023-12-19,2019-08-17,GUAVIO,Oriente,764340000,750113000,767823000,0
2023-12-19,2019-08-17,SANLOREN,Antioquia,161860000,97730000,114930000,0
2023-12-19,2019-08-17,PRADO,Centro,420660000,331430000,661450000,0
2023-12-19,2019-08-17,URRA1,Caribe,1237910000,1004010000,1360220000,0
2023-12-19,2019-08-17,MIRAFLOR,Antioquia,96580000,60709000,66349000,0
2023-12-19,2019-08-17,CHUZA,Oriente,215190000,213322000,223422000,0
2024-01-17,2024-01-15,SALVAJIN,Valle,715770000,520830000,612280000,0
2024-01-17,2024-01-15,URRA1,Caribe,1213370000,978580000,1332590000,0
2024-01-17,2024-01-15,PUNCHINA,Antioquia,43920000,17960000,31880000,0
2024-01-17,2024-01-15,SANLOREN,Antioquia,161510000,137710000,154570000,0
2024-01-17,2024-01-15,MIRAFLOR,Antioquia,137120000,87480000,92800000,0
2024-01-17,2024-01-15,ALTOANCH,Valle,32060000,4230000,10550000,0
2024-01-17,2024-01-15,GUAVIO,Oriente,529770000,317591000,560351000,0
2024-01-17,2024-01-15,SOGAMOSO,Centro,2694230000,2026810000,2591440000,0
2024-01-17,2024-01-15,PENOL,Antioquia,1042180000,754572000,832412000,0
2024-01-17,2024-01-15,PORCE2,Antioquia,85880000,48341000,87131000,0
2024-01-17,2024-01-15,AGREGADO_SIN,Colombia,13759940000,9076809000,13325769000,0
2024-01-17,2024-01-15,CALIMA1,Valle,424940000,322790000,427150000,0
2024-01-17,2024-01-15,RIOGRAN2,Antioquia,138780000,117624000,165554000,0
2024-01-17,2024-01-15,ELQUIMBO,Centro,2295040000,1234927000,1699747000,0
2024-01-17,2024-01-15,MIEL1,Caldas,427530000,348580000,394860000,0
2024-01-17,2024-01-15,PORCE3,Antioquia,131300000,70404000,99874000,0
2024-01-17,2024-01-15,CHUZA,Oriente,215190000,71273000,81373000,0
2024-01-17,2024-01-15,AGREGADO_BOGOTA,Centro,896490000,555031000,555031000,0
2024-01-17,2024-01-15,MUNA,Centro,12330000,9558000,9638000,0
2024-01-17,2024-01-15,PRADO,Centro,654040000,405170000,735960000,0
2024-01-17,2024-01-15,ESMERALD,Oriente,582920000,411472000,432182000,0
2024-01-17,2024-01-15,ITUANGO,Antioquia,522000000,29700000,1328700000,0
2024-01-17,2024-01-15,BETANIA,Centro,736350000,567324000,1022824000,0
2024-01-17,2024-01-15,TRONERAS,Antioquia,19200000,7672000,16122000,0
2024-01-17,2024-01-15,PLAYAS,Antioquia,48020000,31180000,50750000,0
2023-09-25,2023-09-23,RIOGRAN2,Antioquia,138780000,117477000,165407000,0
2023-09-25,2023-09-23,CHUZA,Oriente,215190000,124998000,135098000,0
2023-09-25,2023-09-23,SALVAJIN,Valle,714740000,332850000,426490000,0
2023-09-25,2023-09-23,PORCE2,Antioquia,85880000,37802000,76592000,0
2023-09-25,2023-09-23,PENOL,Antioquia,1042180000,914303000,992143000,0
2023-09-25,2023-09-23,SANLOREN,Antioquia,161510000,134100000,150960000,0
2023-09-25,2023-09-23,GUAVIO,Oriente,529770000,458749000,701509000,0
2023-09-25,2023-09-23,PRADO,Centro,654040000,198550000,529340000,0
2023-09-25,2023-09-23,URRA1,Caribe,1213370000,919920000,1273930000,0
2023-09-25,2023-09-23,AGREGADO_BOGOTA,Centro,895870000,611770000,611770000,0
2023-09-25,2023-09-23,ITUANGO,Antioquia,965000000,511498000,1367498000,0
2023-09-25,2023-09-23,TRONERAS,Antioquia,19200000,10900000,19350000,0
2023-09-25,2023-09-23,AGREGADO_SIN,Colombia,14201010000,10156562000,13965112000,0
2023-09-25,2023-09-23,MIRAFLOR,Antioquia,137120000,115640000,120960000,0
2023-09-25,2023-09-23,ALTOANCH,Valle,31780000,0,6720000,0
2023-09-25,2023-09-23,SOGAMOSO,Centro,2694230000,2132920000,2697550000,0
2023-09-25,2023-09-23,MUNA,Centro,12330000,9558000,9638000,0
2023-09-25,2023-09-23,ESMERALD,Oriente,582920000,524375000,545085000,0
2023-09-25,2023-09-23,PUNCHINA,Antioquia,43920000,20140000,34060000,0
2023-09-25,2023-09-23,MIEL1,Caldas,427530000,342360000,388640000,0
2023-09-25,2023-09-23,ELQUIMBO,Centro,2295040000,1730034000,2194854000,0
2023-09-25,2023-09-23,BETANIA,Centro,736350000,577789000,1033289000,0
2023-09-25,2023-09-23,PLAYAS,Antioquia,48020000,17112000,36682000,0
2023-09-25,2023-09-23,PORCE3,Antioquia,131300000,50487000,79957000,0
2023-09-25,2023-09-23,CALIMA1,Valle,424940000,263230000,367590000,0
2023-09-24,2022-07-17,RIOGRAN2,Antioquia,138780000,139823000,187753000,224294
2023-09-24,2022-07-17,ESMERALD,Oriente,582920000,412284000,432994000,0
2023-09-24,2022-07-17,SANLOREN,Antioquia,161510000,138500000,155360000,0
2023-09-24,2022-07-17,SOGAMOSO,Centro,2694230000,2634980000,3199610000,9087412
2023-09-24,2022-07-17,SALVAJIN,Valle,714740000,595500000,689140000,0
2023-09-24,2022-07-17,PENOL,Antioquia,1044020000,1057681000,1135511000,1057709
2023-09-24,2022-07-17,AGREGADO_SIN,Colombia,13238950000,11601886000,14328886000,28106778
2023-09-24,2022-07-17,PLAYAS,Antioquia,49160000,50781000,70711000,1726963
2023-09-24,2022-07-17,AGREGADO_BOGOTA,Centro,895870000,536342000,536342000,0
2023-09-24,2022-07-17,ELQUIMBO,Centro,2295040000,2007735000,2472555000,16010400
2023-09-24,2022-07-17,PORCE3,Antioquia,131300000,66083000,95553000,0
2023-09-24,2022-07-17,PRADO,Centro,427220000,425640000,756430000,0
2023-09-24,2022-07-17,URRA1,Caribe,1213370000,1060040000,1414050000,0
2023-09-24,2022-07-17,TRONERAS,Antioquia,19200000,14358000,22808000,0
2023-09-24,2022-07-17,CALIMA1,Valle,424660000,419170000,524690000,0
2023-09-24,2022-07-17,BETANIA,Centro,736350000,566045000,1021545000,0
2023-09-24,2022-07-17,PORCE2,Antioquia,85880000,54842000,93632000,0
2023-09-24,2022-07-17,GUAVIO,Oriente,756830000,735606000,751306000,0
2023-09-24,2022-07-17,CHUZA,Oriente,215190000,147791000,157891000,0
2023-09-24,2022-07-17,MIRAFLOR,Antioquia,137120000,126340000,131660000,0
2023-09-24,2022-07-17,PUNCHINA,Antioquia,43920000,9100000,23020000,0
2023-09-24,2022-07-17,MUNA,Centro,12330000,10935000,11015000,0
2023-09-24,2022-07-17,MIEL1,Caldas,427530000,383200000,429480000,0
2023-09-24,2022-07-17,ALTOANCH,Valle,31780000,9110000,15830000,0
2023-09-25,2023-09-07,CHUZA,Oriente,215190000,127048000,137148000,0
2023-09-25,2023-09-07,GUAVIO,Oriente,756830000,689488000,705188000,0
2023-09-25,2023-09-07,AGREGADO_SIN,Colombia,14428070000,11050151000,14631641000,13937875
